,Overarching_group,Group,Risk_factor,anal_year,median_Deaths,min_Deaths,max_Deaths,n_estimates_Deaths,mean_Deaths,std_Deaths,mad_Deaths,range_Deaths,fold_range_vs_median_Deaths,rmu_Deaths,cv_Deaths,max_vs_min_Deaths,f_med_Deaths,rcv_m_Deaths,median_DALYs,min_DALYs,max_DALYs,n_estimates_DALYs,mean_DALYs,std_DALYs,mad_DALYs,range_DALYs,fold_range_vs_median_DALYs,rmu_DALYs,cv_DALYs,max_vs_min_DALYs,f_med_DALYs,rcv_m_DALYs
20,Behavioural risks,Child and maternal malnutrition,Child growth failure,2019,1104362.07772863,1064705.90495918,1197747.63969683,3.0,1122271.8741282134,68305.17111322317,39656.17276945012,133041.73473765003,0.12046930750400303,0.11854679583857301,0.06086330120879398,1.1249563227910817,1.0845606380837238,0.05321664808085385,93373722.19374,89759926.0379919,100020492.380153,3,94384713.53729497,5204457.996566945,3613796.155748099,10260566.342161104,0.10988708708507497,0.10871004379439862,0.055140899426584226,1.1143112165424267,1.0711845905920052,0.05735709980272949
21,Behavioural risks,Child and maternal malnutrition,Child growth failure,2021,950245.525516046,888199.271619672,1012291.77941242,2.0,950245.525516046,87746.65375469663,62046.25389637402,124092.50779274805,0.13058994171570304,0.13058994171570304,0.09234103334192961,1.1397124629098825,1.0698562314549411,0.09676714681133594,78363841.77340755,74061457.0982676,82666226.4485475,2,78363841.77340755,6084490.758129078,4302384.675139949,8604769.350279897,0.10980535353487342,0.10980535353487342,0.07764411009509523,1.1161841757834006,1.0580920878917002,0.0813657669693412
22,Behavioural risks,Child and maternal malnutrition,Childhood undernutrition,1990,3635000.0,3635000.0,3635000.0,1.0,3635000.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,317851000.0,317851000.0,317851000.0,1,317851000.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0
23,Behavioural risks,Child and maternal malnutrition,Childhood undernutrition,2005,2093000.0,2093000.0,2093000.0,1.0,2093000.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,184339000.0,184339000.0,184339000.0,1,184339000.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0
24,Behavioural risks,Child and maternal malnutrition,Childhood undernutrition,2013,1327000.0,1327000.0,1327000.0,1.0,1327000.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,119802000.0,119802000.0,119802000.0,1,119802000.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0
25,Behavioural risks,Child and maternal malnutrition,Childhood undernutrition,2015,1265000.0,1265000.0,1265000.0,1.0,1265000.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,113280000.0,113280000.0,113280000.0,1,113280000.0,,0.0,0.0,0.0,0.0,,1.0,1.0,0.0
26,Behavioural risks,Child and maternal malnutrition,Iron deficiency,1990,73461.0649566739,59083.5335639247,241000.0,5.0,121785.78700743189,79986.04373437996,14377.531392749202,181916.4664360753,2.4763657665916847,1.4937413544404323,0.6567765065187686,4.078970661753888,3.2806494180575485,0.29005162852758976,40113795.8495472,29741477.2327547,53019000.0,5,41374900.05964926,10804858.257313393,10372318.6167925,23277522.7672453,0.5802872122735813,0.5626000965243813,0.26114524123892197,1.7826619567372881,1.3487492748130656,0.38320422848390195
27,Behavioural risks,Child and maternal malnutrition,Iron deficiency,2005,59892.622941491354,50942.532195204,87000.0,4.0,64431.944519546676,15657.804329341585,5088.259797804752,36057.467804796,0.6020352095786532,0.559620977974012,0.2430130651200739,1.7078067432264514,1.4525995978668298,0.1259053394224059,38291787.1045642,30666489.8168291,55120000.0,4,40592516.006489374,10796286.417228004,5733550.357537098,24453510.1831709,0.6386097916087118,0.6024142524021326,0.2659674117145644,1.797401669680217,1.4394731656029176,0.2219045459191212
28,Behavioural risks,Child and maternal malnutrition,Iron deficiency,2006,53676.2676569125,27520.0,59777.5580904386,4.0,48662.5233510659,14708.681271169002,4928.488373614349,32257.5580904386,0.6009649980997595,0.6628829717218524,0.30225891010739836,2.1721496399141933,1.9504457724168787,0.13607540331198575,34158006.96650525,30670654.8852879,42170292.2589654,4,35289240.26931595,4880167.24409011,1905119.523861302,11499637.373677503,0.3366600804594322,0.32586809140451956,0.13829051594328096,1.374939414130138,1.2345653626781228,0.08265667072235841
29,Behavioural risks,Child and maternal malnutrition,Iron deficiency,2007,57194.539951444356,48523.4245258961,89000.0,4.0,62978.1261071962,17830.6966450526,4656.722040696204,40476.5754741039,0.7076999921402765,0.6427084763558698,0.2831252332707177,1.8341656812062441,1.5560925933761698,0.12066295262048862,35742494.28666715,30631567.0194937,42182280.3138454,4,36074708.97666835,4859238.579881613,3234216.490253154,11550713.294351704,0.3231647238077733,0.32018867572354454,0.13469931477546696,1.377085288748072,1.1801717019391245,0.13410112904020594
30,Behavioural risks,Child and maternal malnutrition,Iron deficiency,2010,53454.999918836955,44857.4873475695,119608.0,4.0,67843.87179631085,34750.778075067254,4628.8365678572045,74750.51265243051,1.3983820552974924,1.1018019855478711,0.5122169055946613,2.6663999049532294,2.237545602499411,0.12833104113703328,38244327.0460414,30757256.6293291,48225000.0,4,38867727.68035297,7896542.821452284,5773024.767267451,17467743.3706709,0.45674076967394184,0.44941509095476584,0.20316450929144136,1.5679226720764894,1.2609713315635838,0.2237095895239694
31,Behavioural risks,Child and maternal malnutrition,Iron deficiency,2013,49583.4542921588,41550.7923714005,199000.0,4.0,84929.42523892953,76141.267144133,4024.5985622519,157449.20762859948,3.1754384577739825,1.8538828820005802,0.8965239895351576,4.789319015176522,4.013435587352173,0.12029123735738886,38618266.062189996,31084941.6974302,44651000.0,4,38243118.45545255,6535914.833488841,5125058.3963705525,13566058.3025698,0.35128605413622976,0.354732010632768,0.1709043377595421,1.4364189720739065,1.2423464209161628,0.19667730630862085
32,Behavioural risks,Child and maternal malnutrition,Iron deficiency,2015,46533.78625206085,38974.4254971928,84000.0,4.0,54010.499500328624,20318.790889742126,4183.358160757249,45025.5745028072,0.9675888881879485,0.8336448453422143,0.376200758699121,2.155259479220553,1.8051400233154224,0.1332308693012848,38843123.0166832,31253935.5679026,52870000.0,4,40452545.40031725,9688174.939451687,5962372.500297701,21616064.4320974,0.5564965624111444,0.5343561009124502,0.23949481654560376,1.6916269595915092,1.3611160971091905,0.22748521125981586
33,Behavioural risks,Child and maternal malnutrition,Iron deficiency,2016,41397.473258956146,20950.0,46526.6664907923,4.0,37567.90325217615,11616.47163681928,4109.017208290654,25576.666490792297,0.6178315843288553,0.6808116577363351,0.3092126690926353,2.220843269250229,1.9760130433869283,0.14709988371981858,35208433.7262418,31362706.0167546,43286088.0886799,4,36266415.389479525,5045912.596750282,2243581.9916226994,11923382.071925301,0.3386513062362806,0.32877200417729013,0.13913458340341084,1.3801770824735462,1.229423848423499,0.09443727424621666
34,Behavioural risks,Child and maternal malnutrition,Iron deficiency,2017,44623.163433714304,37710.1438982539,60000.0,4.0,46739.11769142062,9482.50583991147,4110.904412685504,22289.856101746103,0.4995131314447636,0.4768993768540394,0.20288157561117307,1.5910838251343347,1.3445931525927626,0.13652909992922943,34137827.62888445,31418500.0715003,43308673.8614969,4,35750707.297691524,5211430.569673909,1578577.593134299,11890173.789996602,0.3482990751273281,0.33258569378750075,0.14577139764757657,1.3784449850545912,1.2686417639783525,0.06852960939569544
35,Behavioural risks,Child and maternal malnutrition,Iron deficiency,2019,42349.2383618515,35503.9817568035,44080.4080259369,3.0,40644.542714863965,4535.22461672121,1731.1696640853988,8576.4262691334,0.2025166591156243,0.21101052432303408,0.11158262127679566,1.2415623782109997,1.1928025045736248,0.06058180834925395,34540568.8382881,31263125.083916,43118537.912596,3,36307410.611600034,6122009.533114729,3277443.7543720976,11855412.828680001,0.3432315456119043,0.3265287341888341,0.1686159775646126,1.3792139396448015,1.2483447540909998,0.14062222503398067
36,Behavioural risks,Child and maternal malnutrition,Iron deficiency,2021,38569.919207821804,34291.7788151698,42848.0596004738,2.0,38569.919207821804,6050.204165024618,4278.140392652003,8556.280785304007,0.22183818273513084,0.22183818273513084,0.15686328333811145,1.2495140549990638,1.124757027499532,0.16438209340673196,38561998.6890741,34519623.004517,42604374.3736312,2,38561998.6890741,5716782.5173078785,4042375.6845571026,8084751.369114205,0.20965592147600184,0.20965592147600184,0.14824912379159522,1.2342074062644395,1.1171037031322197,0.15535503781371734
37,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,1990,3033505.9843818,2888496.72062351,3167605.31902128,3.0,3029869.3413421963,139589.83238166035,134099.33463947987,279108.59839776997,0.09200858670949669,0.0921190213021292,0.046071238279807705,1.0966276320845265,1.0502023293718639,0.06551337460974535,280822730.591377,267766627.782783,286456376.86914,3,278348578.41443336,9587374.61319585,5633646.277763009,18689749.086357027,0.06655354802297801,0.06714512138994957,0.03444377071299858,1.069798649820987,1.0487592606916847,0.0297307264481857
38,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,2005,2396184.49771156,2181498.64804179,2634305.60273817,3.0,2403996.2494971734,226504.53009779376,214685.84966977034,452806.95469638007,0.1889699875484657,0.18835593224868402,0.09422000144350062,1.207566919696622,1.0993751129155638,0.13277960420596066,225830840.621797,206588411.001176,241172710.456947,3,224530654.02664003,17328771.049854632,15341869.835150003,34584299.455771,0.15314249976020747,0.1540292999443526,0.07717775163029016,1.1674067741175187,1.0931437999225981,0.10068000913024003
39,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,2006,2357120.998592815,2147775.23047256,2591709.82628691,4.0,2363431.763486275,181829.2901310797,112478.38335653488,443934.59581435006,0.18833763564932643,0.18783474212071455,0.07693443616195846,1.2066950905829537,1.0995234558744091,0.07071888300766029,213851992.4534865,202783890.0,237582894.963188,4,217017692.46754026,16822487.350783005,10576573.443747506,34799004.96318799,0.16272471705287894,0.16035100441588626,0.07751666308634803,1.1716063586865209,1.1109688165045413,0.07329593549166044
40,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,2007,2419527.379550105,2123602.55605993,2546165.19013898,4.0,2377205.62632478,188305.50842564664,98555.21551938495,422562.6340790498,0.17464676682337132,0.1777560297685911,0.07921296598846257,1.1989838601734686,1.1393503801573988,0.060366677655405224,225516348.62595248,201803842.175306,233741186.114492,4,221644431.38542575,14074037.506542439,5854244.431293517,31937343.939186007,0.14161875240432412,0.14409269720676615,0.063498268007774,1.1582593452875996,1.1175027501708692,0.038471668684061676
41,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,2010,2249515.29332354,2020481.70952459,2402531.09611826,3.0,2224176.0329887965,192281.0235953716,153015.80279472005,382049.3865936701,0.16983631439518346,0.17177120017801872,0.0864504520970801,1.1890882678089496,1.1133559302810223,0.10080812538363998,213803561.541717,193214813.929461,221586389.594942,3,209534921.68870667,14659554.600381268,7782828.053225011,28371575.665481,0.13269926590977385,0.13540261182635194,0.06996234557101694,1.1468395465569163,1.106558846050865,0.053947423006931255
42,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,2013,2139715.72607502,1913535.05805016,2248018.87301166,3.0,2100423.2190456134,170668.63053675566,108303.14693663968,334483.81496149977,0.156321613607551,0.15924591383706085,0.0812544010127177,1.1747988956639914,1.1182004307019762,0.07501242422259627,204797607.185081,184483459.122124,208459049.453617,3,199246705.25360736,12915750.737975856,3661442.2685360014,23975590.33149302,0.1170696799686026,0.12033117587051764,0.06482290746808732,1.1299606503779924,1.1101136554985642,0.02649570723288042
43,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,2015,2050503.60208877,1841664.90526523,2118985.35594455,3.0,2003717.95443285,144458.7508985981,68481.75385578023,277320.45067932014,0.13524504438657137,0.13840293743228715,0.07209535183283168,1.1505813842064723,1.1133966859152717,0.04949513822403547,197311858.002196,178558655.808577,197385741.883535,3,191085418.56476936,10848557.672309523,73883.88133898377,18827086.074957997,0.09541791489667314,0.09852706824187353,0.05677334123028519,1.105439223820891,1.1050254444888032,0.0005549383258210224
44,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,2016,1894966.3809450502,1673600.0,2027959.68638134,4.0,1872873.11206786,166988.91747140622,115125.41464197496,354359.68638134,0.1870005135418894,0.18920645723301968,0.08916189591030643,1.2117349942527127,1.1322695870847574,0.0900363543200793,182168433.24583602,144947750.0,192279745.951096,4,175391090.610692,21697249.013354752,8737086.630197495,47331995.951096,0.25982545443107335,0.2698654520380216,0.12370781741425621,1.3265452271670033,1.2567868990435245,0.07107906762572247
45,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,2017,1903190.58769714,1749072.94113935,1940921.23097365,4.0,1874093.83687682,87302.10670396112,30460.615486825118,191848.28983430006,0.10080350915692392,0.10236856130641542,0.04658363684149893,1.1096856999624782,1.088113904762255,0.0237194490364191,179989587.4765915,170614356.24635,186542740.497246,4,179284067.92419475,6751904.927040268,4271370.248622999,15928384.250896007,0.0884961428836408,0.08884439334358968,0.037660373312675625,1.0933589915956252,1.0549498379650104,0.03516964951810089
46,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,2019,1780007.22454732,1639086.77632214,1805481.51129347,3.0,1741525.1707209765,89623.9549817178,25474.286746149883,166394.73497133004,0.09347980877642026,0.09554540914412626,0.05146291106697829,1.101516733204751,1.0859749772012584,0.021209404342386978,170087071.421598,161048343.051888,173641776.869683,3,168259063.7810563,6492676.857907277,3554705.44808501,12593433.817795008,0.07404109972932293,0.07484550035403714,0.03858738252790792,1.0781966059330244,1.0561243176950776,0.030972803694196797
47,Behavioural risks,Child and maternal malnutrition,Low birth weight and short gestation,2021,1564394.47305663,1502656.40647308,1626132.53964018,2.0,1564394.47305663,87310.81107714969,61738.06658355007,123476.13316710014,0.07892902672165755,0.07892902672165755,0.05581125002733828,1.082171900798609,1.0410859503993044,0.05848640880074825,154565508.721152,149036313.52321,160094703.919094,2,154565508.721152,7819462.837937782,5529195.197942004,11058390.395884007,0.07154500695128684,0.07154500695128684,0.05058995957529367,1.0741993017303253,1.0370996508651626,0.05301485015090355
48,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,1990,548682.979199587,522683.242968922,1344000.0,5.0,844568.695336032,425234.6549999942,25999.736230665003,821316.757031078,1.4968876166510692,0.9724688608122012,0.5034932710012469,2.5713470215074645,2.4495018999142513,0.07022563220396419,49481058.886645,47135556.9370661,116801000.0,5,74209454.12097968,35981494.165130876,2345501.949578896,69665443.06293389,1.4079214275209597,0.9387677606327903,0.4848640188953847,2.4779806920696617,2.360519411429264,0.07024978784789325
49,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,2005,298950.945984554,270501.329265086,592000.0,4.0,365100.8053085485,151921.8842698479,16890.881403740525,321498.670734914,1.0754228245577286,0.8805750797049431,0.41610941981203786,2.1885289865612885,1.9802579919937335,0.08373375825222111,26829775.7479785,24458735.3543272,51338000.0,4,32364071.71257105,12701173.610069817,1342949.5375322495,26879264.6456728,1.0018445512984964,0.8305279040409551,0.39244671445763574,2.098963795808738,1.9134710808705913,0.07418068765530961
50,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,2006,280803.5558041245,258639.6637433,294235.695738516,4.0,278620.61777251627,14914.493967343564,8072.847869257996,35596.03199521598,0.1267648904704259,0.12775806858729621,0.0535297570100168,1.1376278931082475,1.0856940955615462,0.042606157560860274,24909510.2315614,23389493.4729545,26253455.7411608,4,24865492.419309527,1300765.1243172183,1019657.8705803994,2863962.2682062984,0.11497465191336992,0.11517818428491133,0.05231205971642441,1.1224465280326796,1.0649871601693517,0.060664900680603616
51,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,2007,270988.403907801,246946.260350767,282478.054644285,4.0,267850.28070266347,14973.3024238792,6239.027322142501,35531.794293518,0.13111924267286015,0.132655430490145,0.05590176118016033,1.1438847231095866,1.0973577956713503,0.03412042123603582,24182763.4807924,22334283.1979331,25210593.9960161,4,23977601.0388835,1238004.3320227312,705296.99800805,2876310.798083,0.1189405338379777,0.11995823908399358,0.05163170118708331,1.1287845583667169,1.0827642537921416,0.04322294066507904
52,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,2010,242548.013044317,214333.526849699,544817.0,4.0,311061.63823458325,156484.72015973701,17194.972255233995,330483.473150301,1.3625486723320095,1.0624372552846617,0.5030665981438894,2.541912168421751,2.2462233071373547,0.10506352355729535,21788285.5503445,19389737.8195484,47537000.0,4,27625827.230059348,13326810.348636618,1414293.2332499009,28147262.1804516,1.2918530058463713,1.01887490810863,0.4824040285800335,2.4516576986447967,2.1817687256833467,0.09619768232031514
53,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,2013,208632.1622832965,184575.82154764,501000.0,4.0,275710.03652855824,150723.68565941136,15437.588364222,316424.17845236,1.516660590531077,1.1476701480890215,0.5466746425235749,2.714331681144322,2.4013555461295772,0.10965953525761211,18754612.9849372,16704252.7655314,44203000.0,4,24604119.68385145,13108416.400957314,1283607.4223780995,27498747.2344686,1.4662391197597238,1.1176480844594898,0.5327732334825549,2.6462123520551146,2.3569134716617035,0.10143137592293609
54,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,2015,184410.247450119,168646.659714842,391000.0,4.0,232116.78865377,106303.05166228944,10981.312291924492,222353.340285158,1.205753711410762,0.9579373451388932,0.45797226593916557,2.3184568295697434,2.1202726280477515,0.08825054486754659,16587955.70354325,15263229.025809,34030000.0,4,20617285.108223874,8972257.122250617,903808.3115747003,18766770.974191003,1.1313492337203643,0.9102445290774616,0.43518130904013835,2.2295413337805368,2.051488478036571,0.08074798014245936
55,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,2016,164228.324445496,152480.0,178261.73447406,4.0,164799.595841263,10830.27682329294,7383.730370079997,25781.73447406001,0.15698713703077716,0.156442947219927,0.0657178603382304,1.1690827287123557,1.0854506071102334,0.06663094472531264,14850813.386046551,13373250.0,15977472.9920491,4,14763087.44103555,1089324.0481592328,694720.7196503999,2604222.9920491,0.17535894663493395,0.1764009732009301,0.07378700779969252,1.194733740268753,1.110486485038906,0.06932792701369854
56,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,2017,162150.3077048235,152923.338747116,169000.0,4.0,161555.98853919076,8371.431318652307,6579.212315422003,16076.66125288399,0.09914665892678881,0.09951139167449718,0.051817524032057395,1.1051288925849925,1.0603372188529432,0.06013181713601745,14540811.72974995,13834807.1934055,15107714.464282,4,14506036.279296849,642051.7951620567,513045.50239105057,1272907.2708765008,0.08754031717996738,0.08775017836493391,0.04426100850708605,1.0920075902093702,1.0510310354510017,0.05228961413398425
57,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,2019,133559.226239838,133399.340637951,146321.740085431,3.0,137760.10232107333,7415.0267536590245,159.88560188698466,12922.399447479984,0.09675407541126871,0.09380364292530893,0.0538256478379861,1.09687003987937,1.0955569615435987,0.001774122751886936,12078224.2704986,12054171.6185434,13145100.9888842,3,12425832.292642066,623021.0474469642,24052.65195520036,1090929.3703408,0.09032199981626648,0.08779527557174514,0.05013918044072468,1.0905022265206994,1.0883305935121173,0.0029512641427493075
58,Behavioural risks,Child and maternal malnutrition,Suboptimal breastfeeding,2021,103993.5430576815,101023.147978121,106963.938137242,2.0,103993.5430576815,4200.773007120775,2970.395079560505,5940.79015912101,0.05712652905599982,0.05712652905599982,0.040394556081147816,1.0588062268699807,1.0294031134349904,0.042330758030495866,9410530.435850285,9139749.35678972,9681311.51491085,2,9410530.435850285,382942.27444147324,270781.0790605657,541562.1581211314,0.05754852628264187,0.05754852628264187,0.04069295318174832,1.059253502145419,1.0296267510727095,0.04264345797543762
59,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,1990,218321.502855882,188458.416483143,377000.0,5.0,268137.82804035523,87959.88609157946,29863.086372738995,188541.583516857,0.8635960317720822,0.7031517518239954,0.32803982464697723,2.0004413017750333,1.7268111251912028,0.20271523155286314,21534294.9376443,18794772.3130744,32920000.0,5,24732984.70992162,6414565.547338718,2739522.6245699003,14125227.686925601,0.6559410339566382,0.5711088998190855,0.2593526669979915,1.751550880831875,1.5287243021108736,0.18853519659542312
60,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,2005,93247.52192304285,86766.6649055485,191000.0,4.0,116065.42718790856,50094.7055483196,4540.298538638548,104233.3350944515,1.1178134597558018,0.8980567049109203,0.4316074714240001,2.201306229851253,2.048311805622376,0.07215979894688827,10038577.24456496,9444155.7408938,16864000.0,4,11596327.55750593,3523254.612393585,325891.37833600026,7419844.2591062,0.7391330542506328,0.6398443147031987,0.30382503382401405,1.7856545849808256,1.6799193340999024,0.04811150135398324
61,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,2006,81542.70823930926,77784.9848748489,108400.0,4.0,87317.60033836684,14258.542380048284,2871.396431700705,30615.015125151098,0.3754476124989988,0.3506167714929637,0.16329516987176254,1.3935851523839557,1.3293647260509267,0.052186266603897774,8985872.94595974,8612807.23736729,9600080.0,4,9046158.282321692,409105.23651894653,191659.28827075567,987272.7626327109,0.10986943267171521,0.1091372416688831,0.04522419614505683,1.1146284521902867,1.0683525193082575,0.03160951272352127
62,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,2007,72880.43525432025,70941.0455875931,437000.0,4.0,163425.4790240584,182391.40837948458,1883.3888568372058,366058.9544124069,5.022732824454522,2.2399136083212468,1.116052462986106,6.160044532476233,5.9961222579841165,0.03829810121320978,8189319.45761449,7964992.52212874,48500000.0,4,18210907.85933943,20193005.1852871,113868.21128830966,40535007.47787126,4.949740657653978,2.2258641793678042,1.1088412143566557,6.089145704186774,5.92234803526981,0.0206064362249744
63,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,2010,58397.78199025945,56769.4005985604,119762.0,4.0,73331.74114476983,30983.194188201185,1498.7190482472506,62992.5994014396,1.0786813686168175,0.8590086423433076,0.4225072759016438,2.10962241519663,2.0507970665731086,0.03803400666609046,6777272.91229463,6607678.48368884,10770000.0,4,7733056.077069525,2026222.1178075806,89569.23216802534,4162321.5163111603,0.6141587582758111,0.5382505279708886,0.2620208747503906,1.6299219198673056,1.589134765469187,0.01958628548545056
64,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,2013,43152.7382930664,42289.8210223176,85000.0,4.0,53398.8244021126,21074.379499414023,649.2881235001041,42710.1789776824,0.9897443515083929,0.7998336940165423,0.3946599899038276,2.0099399322390834,1.9697475377514442,0.022298584912322093,5283668.53211583,5188539.47781559,7875000.0,4,5907719.135511812,1313451.584562365,81427.30897791032,2686460.52218441,0.5084460741349013,0.45473734626886086,0.22232803463304368,1.5177681568523842,1.4904417171768491,0.02283929644181124
65,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,2015,34251.93997987965,33941.1671195967,83000.0,4.0,46361.261769838995,24426.26810447477,163.14763363075326,49058.8328804033,1.432293555028461,1.058185886397062,0.5268680612218721,2.4454079527535773,2.4232204087930795,0.007059010181111086,4422759.661776905,4312153.05910708,7611000.0,4,5192168.095665222,1614794.5299109332,96429.93385210494,3298846.94089292,0.7458797658400372,0.635350566490138,0.3110058264983898,1.7650115605070877,1.7208712618451836,0.03231221519991068
66,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,2016,30468.35370518775,30107.9551380061,42180.0,4.0,33306.1656370954,5918.387237153052,196.33406040185037,12072.044861993902,0.3962158565836274,0.3624567593139098,0.17769644520596906,1.40095864387532,1.3843872369388355,0.009549812908532705,3975164.4140399,3942761.72271112,4114193.46454125,4,4001821.0038330425,76522.13563747916,18144.1386444401,171431.7418301301,0.04312569845530152,0.042838433219758845,0.01912182867854019,1.043480117208871,1.0349744151487954,0.006764402844845533
67,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,2017,28032.87857627615,27776.4046099185,233000.0,4.0,79210.5404406177,102526.41024260157,178.29155746210017,205223.5953900815,7.320817761603672,2.590862204051402,1.2943531210907877,8.388414673251106,8.311668720214298,0.009425649507947612,3786312.7679766202,3695240.84287813,29000000.0,4,10066966.594707843,12622242.25691312,82836.78644066537,25304759.15712187,6.683219455915302,2.513642905145276,1.2538277680933771,7.847932308902667,7.659166523503393,0.032423131692490996
68,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,2019,23849.8489215438,23574.9676471902,24371.3327098881,3.0,23932.049759540696,404.4960588151677,274.8812743536,796.3650626979033,0.03339078018135952,0.033276090878109024,0.01690185599977337,1.0337801126438797,1.02186528686449,0.017080781095600583,3297057.07631427,3259129.57197459,3424615.41194027,3,3326934.020076377,86694.08649792515,37927.504339680076,165485.83996568015,0.05019198519628731,0.049741244932137565,0.02605825242543731,1.0507760849365122,1.0386885433504827,0.017048100815482567
69,Behavioural risks,Child and maternal malnutrition,Vitamin A deficiency,2021,17916.327819520448,17374.4038679158,18458.2517711251,2.0,17916.327819520448,766.3962021341168,541.9239516046491,1083.8479032092982,0.06049498056339476,0.06049498056339476,0.042776410984124894,1.0623818757437065,1.0311909378718531,0.04482678059747551,2736118.63517883,2663755.6691142,2808481.60124346,2,2736118.63517883,102336.68802214389,72362.96606463008,144725.93212926015,0.052894611464755076,0.052894611464755076,0.03740213845495602,1.0543315341595827,1.0271657670797913,0.03919490709538351
70,Behavioural risks,Child and maternal malnutrition,Zinc deficiency,1990,42106.3316596039,17396.28449893,275590.0,5.0,114803.2981713159,123782.77435625604,24710.0471606739,258193.71550107,6.131945133296346,2.249009563434135,1.0782161865379551,15.841888537575413,6.545096405640969,0.86970981438527,3792428.39351113,1569777.23631364,24375000.0,5,10099877.347217523,10858258.570123993,2222651.1571974903,22805222.76368636,6.013356192224023,2.2579702683190614,1.0750881616513295,15.52768089390863,6.427280220163362,0.8685645905939011
71,Behavioural risks,Child and maternal malnutrition,Zinc deficiency,2005,15167.266966500454,8204.87812099904,93000.0,4.0,32884.85301349999,40453.464672153634,6189.76054191098,84795.12187900096,5.59066587713434,2.5785464768290316,1.2301549487098682,11.334720470981983,6.13162544085277,0.6048040918230512,1372028.3228892095,750902.410469298,8162000.0,4,2914239.764061929,3534866.2178624375,563047.925229211,7411097.589530702,5.401563120741162,2.5430637797629103,1.2129634155205768,10.869588226383405,5.948856786580401,0.6081776966765072
72,Behavioural risks,Child and maternal malnutrition,Zinc deficiency,2006,14770.567768261131,7751.73538145444,53320.0,4.0,22653.217729494176,21178.407758946127,6220.431081650081,45568.26461854556,3.085071971062768,2.0115581443079633,0.9348962258625243,6.878459773996528,3.609881545283151,0.6241248818352425,1336392.998916626,710388.330913823,4651430.0,4,2008651.0821867688,1833234.341016768,565147.1352626486,3941041.669086177,2.9490140043243733,1.9620339759534853,0.9126693815936271,6.547728612062835,3.4805854294139342,0.626722869049913
73,Behavioural risks,Child and maternal malnutrition,Zinc deficiency,2007,14049.453211146774,7172.75729434787,60000.0,4.0,23817.915929160354,24716.680268828968,6076.827849850564,52827.24270565213,3.7600924329026006,2.2179624305825834,1.0377348019172514,8.36498399956736,4.270628835035107,0.6410113431555704,1272099.4914501905,658464.559587264,5290000.0,4,2123165.8856219114,2168217.994830627,551942.822195513,4631535.440412736,3.6408594387006596,2.18142890848874,1.0212193072212628,8.033841644136256,4.158479769510333,0.6430151635083635
74,Behavioural risks,Child and maternal malnutrition,Zinc deficiency,2010,11564.511701524465,5371.80533164382,97330.0,4.0,31457.70718367319,44167.2522697613,5363.69827023914,91958.19466835618,7.951757673973732,2.923232584353231,1.4040200708805781,18.118675936869096,8.416265425817304,0.6873615628272958,1050665.472402451,496607.237921138,9136000.0,4,2933484.54568151,4157507.009423533,487685.6210191611,8639392.762078863,8.222781645545115,2.945095713831944,1.4172588758116864,18.396832148972447,8.69544135595284,0.6878974415117656
