measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2001,96.07830565614051,198.1004150058849,15.34397363148981
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2002,61.2960851533097,127.80548892751312,9.54578140028778
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2002,31.81720771811544,66.54071474825943,5.22748591035119
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2002,93.11329287142512,192.6746073501676,14.86569399451965
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2003,60.395452215008135,128.2713659612479,9.392183771487275
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2003,31.05016784933462,65.58108984368185,5.097046275219416
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2003,91.44562006434282,192.14689008521424,14.524492298141777
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2004,58.16702936030727,125.99090068688,9.152292399971156
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2004,29.69019879812196,63.9895006365928,4.942210075316788
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2004,87.85722815842908,187.9389817641805,14.138372993714306
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2005,56.61062494119312,124.56362704128875,8.670139078787814
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2005,28.874801258163373,61.89666777794358,4.879432351908044
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2005,85.48542619935648,185.9437755456694,13.61268278195089
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2006,55.30334963286266,122.3338504343054,8.506251766174879
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2006,27.76359907078909,60.38698132340736,4.724547006411031
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2006,83.06694870365163,182.43571450345223,13.316248688824208
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2007,54.34608039073871,121.21743477582449,8.352780858966593
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2007,27.04554803972828,58.5993606597638,4.664722653612233
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2007,81.39162843046698,183.6420107432643,13.13821789396036
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2008,54.5017302068011,123.75610685878,8.327361768647156
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2008,26.80541770851679,58.11719900663451,4.725572154047838
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2008,81.30714791531778,184.85126090732876,13.178774660706246
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2009,54.86210220709804,123.8303128017242,8.37446110378755
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2009,26.81550301035189,58.35458473067666,4.825897294039073
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2009,81.67760521744998,184.4635304528012,13.348867557384
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2010,55.15214872886083,123.54362486989264,8.414768561873021
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2010,26.91614192972117,57.44193630518213,4.821608179189369
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2010,82.06829065858201,181.7535769040547,13.618179035339926
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2011,54.822545568769584,120.7990843966357,8.365795602513607
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2011,26.334738031626227,57.220626398731866,4.633338028378529
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2011,81.15728360039583,177.01925146675566,13.433507960043707
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2012,53.97385129745359,117.56572380911668,8.269762713739127
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2012,26.070100050150348,56.15689588465789,4.443779181870538
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2012,80.04395134760387,173.64434413757292,13.078710666978033
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2013,54.44926398402008,119.1307286802507,8.173348629514903
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2013,26.299433315670782,55.342959515069246,4.440300215497549
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2013,80.74869729969086,175.0003322361858,12.865687338031064
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2014,54.16774263963318,122.05365685574075,8.057753004077412
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2014,26.14846232634001,55.491687702174815,4.343311736508124
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2014,80.3162049659731,174.10558844373108,12.536675826816795
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2015,55.016974527662406,124.07139697055035,8.037554157868115
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2015,26.67813538361722,55.2745082043169,4.396690861634736
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2015,81.6951099112796,177.24373801593103,12.475093451282238
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2016,56.15041587821175,125.67904448598756,8.016592090813772
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2016,27.05131366151319,56.96213665401947,4.377273897455824
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2016,83.20172953972494,180.03456334856463,12.393865988269596
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2017,57.5131935418854,126.6663800757117,7.89434070460369
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2017,27.507606243078012,59.2458941891568,4.354511677146625
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2017,85.02079978496339,181.0185549600916,12.248852381750314
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2018,58.97772293439294,127.33496545285,7.938919904089824
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2018,27.643740336944667,60.15461855662152,4.235135233721347
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2018,86.62146327133763,185.3442342181408,12.17405513781117
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2019,60.81159573480984,132.85510883477275,7.936250231296553
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2019,28.34369976233904,60.69585358893065,4.218247121177882
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2019,89.15529549714888,192.94215411720944,12.199858011705937
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2020,60.79489548947246,131.25111633173074,7.791935372299688
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2020,28.33349935192088,58.05338683107293,4.059883465830415
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2020,89.12839484139337,193.0440029618603,11.89984365485751
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2021,65.82691319544323,145.18046570057373,8.1721469439562
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2021,30.859066131799786,62.82943589516202,4.272501195679232
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2021,96.68597932724306,207.8132764046078,12.563439943220724
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2022,71.79637983811999,156.98493013343426,8.67568414959872
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2022,33.430818331189315,69.25940232628373,4.497981713184204
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2022,105.22719816930936,228.62533519715316,13.333983643693747
1,Deaths,241,Latin America & Caribbean - WB,1,Male,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2023,74.17721376180407,158.308759155028,8.802551332334993
1,Deaths,241,Latin America & Caribbean - WB,2,Female,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2023,34.64492673353305,72.93373619510743,4.508836418249803
1,Deaths,241,Latin America & Caribbean - WB,3,Both,22,All ages,295,"Communicable, maternal, neonatal, and nutritional diseases",111,Diet low in fruits,1,Number,2023,108.82214049533704,231.0683129003029,13.421821392884468
1,Deaths,242,Sub-Saharan Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1990,8998.158203575125,35599.73464362272,-29526.2019127201
1,Deaths,242,Sub-Saharan Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1990,7457.314065607177,30597.687402327207,-24506.82660417705
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1990,16455.472269182294,61932.73819822661,-54860.4296974344
1,Deaths,242,Sub-Saharan Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1991,9155.320957319464,36884.93553017211,-29621.913744701767
1,Deaths,242,Sub-Saharan Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1991,7614.439105045081,31114.9049891494,-24845.72976818877
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1991,16769.76006236456,64021.8726483631,-54008.54185118376
1,Deaths,242,Sub-Saharan Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1992,9280.211985595242,36502.43825971439,-29351.479384720875
1,Deaths,242,Sub-Saharan Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1992,7741.2216986983185,31696.095394570235,-25090.282224725663
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1992,17021.433684293577,66624.70128853191,-54611.90556498704
1,Deaths,242,Sub-Saharan Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1993,9476.44626081282,36027.07318503664,-29680.819798999983
1,Deaths,242,Sub-Saharan Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1993,7986.619753467439,32976.236239121805,-25690.51816840132
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1993,17463.066014280226,68865.44700878568,-55742.01980516668
1,Deaths,242,Sub-Saharan Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1994,9629.815919466302,35790.98775043055,-30952.62670900368
1,Deaths,242,Sub-Saharan Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1994,8209.08510267679,33754.38014377754,-26323.349886776497
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1994,17838.901022143105,69534.27589075643,-57645.82867574383
1,Deaths,242,Sub-Saharan Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1995,9716.224618192164,35355.90852426949,-31089.428680974943
1,Deaths,242,Sub-Saharan Africa - WB,2,Female,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1995,8378.764312409965,34418.038256705935,-26722.47899686531
1,Deaths,242,Sub-Saharan Africa - WB,3,Both,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1995,18094.98893060213,69423.41843000989,-58078.37762313089
1,Deaths,242,Sub-Saharan Africa - WB,1,Male,22,All ages,409,Non-communicable diseases,122,Diet low in polyunsaturated fatty acids,1,Number,1996,10016.353036746674,36091.61666787604,-32103.28082414141
